Exclude	PersonID	Forename	Patronymic	Surname	Birth	Sex	Country	Occupation	Draft Seen	urlPersonal	urlWiki
1	НаталіяКостянтинівнаШаптала	Наталія	Костянтинівна	Шаптала		F			https://www.rada.gov.ua/meeting/stenogr/show/7110.html https://www.rada.gov.ua/meeting/stenogr/show/7110.html		
1	СергійОлександровичШаптала	Сергій	Олександрович	Шаптала		M			https://www.rada.gov.ua/meeting/stenogr/show/8088.html		
1	РоманСергійовичШахматенко	Роман	Сергійович	Шахматенко		M			https://www.rada.gov.ua/meeting/stenogr/show/7624.html		
1	ОлександрВолодимировичШелест	Олександр	Володимирович	Шелест		M			https://www.rada.gov.ua/meeting/stenogr/show/7854.html		
1	Шидловський			Шидловський		M			https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html		
1	ДмитроШимків	Дмитро		Шимків		M			https://www.rada.gov.ua/meeting/stenogr/show/5811.html https://www.rada.gov.ua/meeting/stenogr/show/5811.html https://www.rada.gov.ua/meeting/stenogr/show/6201.html https://www.rada.gov.ua/meeting/stenogr/show/6201.html https://www.rada.gov.ua/meeting/stenogr/show/6201.html		
1	ЛеонтійМиколайовичШипілов	Леонтій	Миколайович	Шипілов		M			https://www.rada.gov.ua/meeting/stenogr/show/6919.html		
1	ВасилОлександровичШкураков	Васил	Олександрович	Шкураков		M			https://www.rada.gov.ua/meeting/stenogr/show/7293.html https://www.rada.gov.ua/meeting/stenogr/show/7293.html https://www.rada.gov.ua/meeting/stenogr/show/7487.html https://www.rada.gov.ua/meeting/stenogr/show/7487.html https://www.rada.gov.ua/meeting/stenogr/show/7531.html https://www.rada.gov.ua/meeting/stenogr/show/7549.html https://www.rada.gov.ua/meeting/stenogr/show/7818.html https://www.rada.gov.ua/meeting/stenogr/show/8048.html https://www.rada.gov.ua/meeting/stenogr/show/8048.html		
1	ВячеславВасильовичШтучний	Вячеслав	Васильович	Штучний		M			https://www.rada.gov.ua/meeting/stenogr/show/7880.html		
1	ВолодимирЮрійовичШульмейстер	Володимир	Юрійович	Шульмейстер		M			https://www.rada.gov.ua/meeting/stenogr/show/5755.html https://www.rada.gov.ua/meeting/stenogr/show/5755.html https://www.rada.gov.ua/meeting/stenogr/show/5799.html		
1	МартінШульц	Мартін		Шульц		M			https://www.rada.gov.ua/meeting/stenogr/show/5695.html https://www.rada.gov.ua/meeting/stenogr/show/5942.html		
1	ЮрійФедоровичЩиголь	Юрій	Федорович	Щиголь		M			https://www.rada.gov.ua/meeting/stenogr/show/7825.html		
1	ЮріРатас	Юрі		Ратас		M			https://www.rada.gov.ua/meeting/stenogr/show/8088.html		
1	ЯнісМакдевід	Яніс		Макдевід		M			https://www.rada.gov.ua/meeting/stenogr/show/7910.html		
1	CЯровий	C		Яровий		M			https://www.rada.gov.ua/meeting/stenogr/show/5921.html https://www.rada.gov.ua/meeting/stenogr/show/5921.html https://www.rada.gov.ua/meeting/stenogr/show/6395.html		
