ParlaMint-UA_2020-02-04-m0.u13	ВАКАРЧУК С.І.	#СвятославІвановичВакарчук.1975	ParlaMint-UA_2020-02-04-m0.u12.p2.s1.w2 ParlaMint-UA_2020-02-04-m0.u12.p2.s1.w1	Святослав Вакарчук	0
ParlaMint-UA_2020-02-04-m0.u13	ВАКАРЧУК С.І.	#СвятославІвановичВакарчук.1975	ParlaMint-UA_2020-02-04-m0.u12.p2.s1.w3 ParlaMint-UA_2020-02-04-m0.u12.p2.s1.w1	Іванович Вакарчук	0
ParlaMint-UA_2020-02-04-m0.u15	РАБІНОВИЧ В.З.	#ВадимЗіновійовичРабінович.1953	ParlaMint-UA_2020-02-04-m0.u14.p2.s1.w1 ParlaMint-UA_2020-02-04-m0.u14.p2.s1.w2 ParlaMint-UA_2020-02-04-m0.u14.p2.s1.w3	Вадим Зіновійович Рабінович	1
ParlaMint-UA_2020-02-04-m0.u17	ТИМОШЕНКО Ю.В.	#ЮліяВолодимирівнаТимошенко.1960	ParlaMint-UA_2020-02-04-m0.u16.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u16.p1.s1.w3 ParlaMint-UA_2020-02-04-m0.u16.p1.s1.w1	Юлія Володимирівна Тимошенко	1
ParlaMint-UA_2020-02-04-m0.u19	РАДУЦЬКИЙ М.Б.	#МихайлоБорисовичРадуцький.1968	ParlaMint-UA_2020-02-04-m0.u18.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u18.p1.s1.w3 ParlaMint-UA_2020-02-04-m0.u18.p1.s1.w1	Михайло Борисович Радуцький	1
ParlaMint-UA_2020-02-04-m0.u21	АРЕШОНКОВ В.Ю.	#ВолодимирЮрійовичАрешонков.1957	ParlaMint-UA_2020-02-04-m0.u20.p4.s2.w2 ParlaMint-UA_2020-02-04-m0.u20.p4.s2.w3 ParlaMint-UA_2020-02-04-m0.u20.p4.s2.w1	Володимир Юрійович Арешонков	1
ParlaMint-UA_2020-02-04-m0.u23	ГЕРАСИМОВ А.В.	#АртурВолодимировичГерасимов.1972	ParlaMint-UA_2020-02-04-m0.u22.p9.s1.w4 ParlaMint-UA_2020-02-04-m0.u22.p9.s1.w5 ParlaMint-UA_2020-02-04-m0.u22.p9.s1.w6	Артур Володимирович Герасимов	1
ParlaMint-UA_2020-02-04-m0.u25	ГОНЧАРУК О.В.	ГОНЧАРУК О.В.	ParlaMint-UA_2020-02-04-m0.u24.p6.s2.w10 ParlaMint-UA_2020-02-04-m0.u24.p6.s2.w9	Олексій Гончарук	0
ParlaMint-UA_2020-02-04-m0.u25	ГОНЧАРУК О.В.	ГОНЧАРУК О.В.	ParlaMint-UA_2020-02-04-m0.u24.p6.s2.w11 ParlaMint-UA_2020-02-04-m0.u24.p6.s2.w9	Валерійович Гончарук	0
ParlaMint-UA_2020-02-04-m0.u31	БАБАК А.В.	БАБАК А.В.	ParlaMint-UA_2020-02-04-m0.u30.p2.s1.w9 ParlaMint-UA_2020-02-04-m0.u30.p2.s1.w8	Альоні Бабак	0
ParlaMint-UA_2020-02-04-m0.u31	БАБАК А.В.	БАБАК А.В.	ParlaMint-UA_2020-02-04-m0.u30.p2.s1.w10 ParlaMint-UA_2020-02-04-m0.u30.p2.s1.w8	Валеріївна Бабак	0
ParlaMint-UA_2020-02-04-m0.u37	ГОНЧАРЕНКО О.О.	#ОлексійОлексійовичГончаренко.1980	ParlaMint-UA_2020-02-04-m0.u36.p3.s2.w1 ParlaMint-UA_2020-02-04-m0.u36.p3.s2.w2 ParlaMint-UA_2020-02-04-m0.u36.p3.s2.w3	Олексій Олексійович Гончаренко	1
ParlaMint-UA_2020-02-04-m0.u37	ГОНЧАРЕНКО О.О.	#ОлексійОлексійовичГончаренко.1980	ParlaMint-UA_2020-02-04-m0.u36.p3.s2.w2 ParlaMint-UA_2020-02-04-m0.u36.p3.s2.w1 ParlaMint-UA_2020-02-04-m0.u36.p3.s2.w3	Олексійович Олексій Гончаренко	1
ParlaMint-UA_2020-02-04-m0.u39	ВЛАСЕНКО С.В.	#СергійВолодимировичВласенко.1967	ParlaMint-UA_2020-02-04-m0.u38.p2.s1.w2 ParlaMint-UA_2020-02-04-m0.u38.p2.s1.w1	Сергій Власенко	0
ParlaMint-UA_2020-02-04-m0.u39	ВЛАСЕНКО С.В.	#СергійВолодимировичВласенко.1967	ParlaMint-UA_2020-02-04-m0.u38.p2.s1.w3 ParlaMint-UA_2020-02-04-m0.u38.p2.s1.w1	Володимирович Власенко	0
ParlaMint-UA_2020-02-04-m0.u41	ШУФРИЧ Н.І.	#НесторІвановичШуфрич.1966	ParlaMint-UA_2020-02-04-m0.u40.p1.s1.w1 ParlaMint-UA_2020-02-04-m0.u40.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u40.p1.s1.w3	Нестор Іванович Шуфрич	1
ParlaMint-UA_2020-02-04-m0.u43	ЛОЗИНСЬКИЙ Р.М.	#РоманМихайловичЛозинський.1994	ParlaMint-UA_2020-02-04-m0.u42.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u42.p1.s1.w3 ParlaMint-UA_2020-02-04-m0.u42.p1.s1.w1	Роман Михайлович Лозинський	1
ParlaMint-UA_2020-02-04-m0.u45	БАТЕНКО Т.І.	#ТарасІвановичБатенко.1974	ParlaMint-UA_2020-02-04-m0.u44.p2.s1.w2 ParlaMint-UA_2020-02-04-m0.u44.p2.s1.w1	Тарас Батенко	0
ParlaMint-UA_2020-02-04-m0.u45	БАТЕНКО Т.І.	#ТарасІвановичБатенко.1974	ParlaMint-UA_2020-02-04-m0.u44.p2.s1.w3 ParlaMint-UA_2020-02-04-m0.u44.p2.s1.w1	Іванович Батенко	0
ParlaMint-UA_2020-02-04-m0.u51	ГОНЧАРУК О.В.	ГОНЧАРУК О.В.	ParlaMint-UA_2020-02-04-m0.u50.p13.s1.w13 ParlaMint-UA_2020-02-04-m0.u50.p13.s1.w12	Олексій Гончарук	0
ParlaMint-UA_2020-02-04-m0.u51	ГОНЧАРУК О.В.	ГОНЧАРУК О.В.	ParlaMint-UA_2020-02-04-m0.u50.p13.s1.w14 ParlaMint-UA_2020-02-04-m0.u50.p13.s1.w12	Валерійович Гончарук	0
ParlaMint-UA_2020-02-04-m0.u59	ВЛАСЕНКО С.В.	#СергійВолодимировичВласенко.1967	ParlaMint-UA_2020-02-04-m0.u58.p1.s1.w1 ParlaMint-UA_2020-02-04-m0.u58.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u58.p1.s1.w3	Сергій Володимирович Власенко	1
ParlaMint-UA_2020-02-04-m0.u61	БАТЕНКО Т.І.	#ТарасІвановичБатенко.1974	ParlaMint-UA_2020-02-04-m0.u60.p2.s1.w2 ParlaMint-UA_2020-02-04-m0.u60.p2.s1.w1	Тарас Батенко	0
ParlaMint-UA_2020-02-04-m0.u61	БАТЕНКО Т.І.	#ТарасІвановичБатенко.1974	ParlaMint-UA_2020-02-04-m0.u60.p2.s1.w3 ParlaMint-UA_2020-02-04-m0.u60.p2.s1.w1	Іванович Батенко	0
ParlaMint-UA_2020-02-04-m0.u63	ЛОЗИНСЬКИЙ Р.М.	#РоманМихайловичЛозинський.1994	ParlaMint-UA_2020-02-04-m0.u62.p1.s2.w1	Лозинський	0
ParlaMint-UA_2020-02-04-m0.u63	ЛОЗИНСЬКИЙ Р.М.	#РоманМихайловичЛозинський.1994	ParlaMint-UA_2020-02-04-m0.u62.p1.s3.w2 ParlaMint-UA_2020-02-04-m0.u62.p1.s3.w3 ParlaMint-UA_2020-02-04-m0.u62.p1.s3.w1	Роман Михайлович Лозинський	1
ParlaMint-UA_2020-02-04-m0.u65	КОЛТУНОВИЧ О.С.	#ОлександрСергійовичКолтунович.1987	ParlaMint-UA_2020-02-04-m0.u64.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u64.p1.s1.w1	Олександр Колтунович	0
ParlaMint-UA_2020-02-04-m0.u65	КОЛТУНОВИЧ О.С.	#ОлександрСергійовичКолтунович.1987	ParlaMint-UA_2020-02-04-m0.u64.p1.s1.w3 ParlaMint-UA_2020-02-04-m0.u64.p1.s1.w1	Сергійович Колтунович	0
ParlaMint-UA_2020-02-04-m0.u67	ШМИГАЛЬ Д.А.	ШМИГАЛЬ Д.А.	ParlaMint-UA_2020-02-04-m0.u66.p3.s1.w19 ParlaMint-UA_2020-02-04-m0.u66.p3.s1.w20 ParlaMint-UA_2020-02-04-m0.u66.p3.s1.w18	Денис Анатолійович Шмигаль	1
ParlaMint-UA_2020-02-04-m0.u67	ШМИГАЛЬ Д.А.	ШМИГАЛЬ Д.А.	ParlaMint-UA_2020-02-04-m0.u66.p9.s1.w7 ParlaMint-UA_2020-02-04-m0.u66.p9.s1.w8 ParlaMint-UA_2020-02-04-m0.u66.p9.s1.w9	Денис Анатолійович Шмигаль	1
ParlaMint-UA_2020-02-04-m0.u72	СОВГИРЯ О.В.	#ОльгаВолодимирівнаСовгиря.1980	ParlaMint-UA_2020-02-04-m0.u71.p1.s1.w3	Совгиря	0
ParlaMint-UA_2020-02-04-m0.u76	ОСАДЧУК А.П.	#АндрійПетровичОсадчук.1971	ParlaMint-UA_2020-02-04-m0.u75.p2.s1.w6 ParlaMint-UA_2020-02-04-m0.u75.p2.s1.w5	Андрій Осадчук	0
ParlaMint-UA_2020-02-04-m0.u76	ОСАДЧУК А.П.	#АндрійПетровичОсадчук.1971	ParlaMint-UA_2020-02-04-m0.u75.p2.s1.w7 ParlaMint-UA_2020-02-04-m0.u75.p2.s1.w5	Петрович Осадчук	0
ParlaMint-UA_2020-02-04-m0.u78	МАКАРОВ О.А.	#ОлегАнатолійовичМакаров.1965	ParlaMint-UA_2020-02-04-m0.u77.p1.s1.w1 ParlaMint-UA_2020-02-04-m0.u77.p1.s1.w2	Олег Макаров	0
ParlaMint-UA_2020-02-04-m0.u81	КОЛТУНОВИЧ О.С.	#ОлександрСергійовичКолтунович.1987	ParlaMint-UA_2020-02-04-m0.u80.p2.s1.w8 ParlaMint-UA_2020-02-04-m0.u80.p2.s1.w7	Олександр Колтунович	0
ParlaMint-UA_2020-02-04-m0.u81	КОЛТУНОВИЧ О.С.	#ОлександрСергійовичКолтунович.1987	ParlaMint-UA_2020-02-04-m0.u80.p2.s1.w9 ParlaMint-UA_2020-02-04-m0.u80.p2.s1.w7	Сергійович Колтунович	0
ParlaMint-UA_2020-02-04-m0.u83	НІМЧЕНКО В.І.	#ВасильІвановичНімченко.1950	ParlaMint-UA_2020-02-04-m0.u82.p1.s1.w5 ParlaMint-UA_2020-02-04-m0.u82.p1.s1.w6 ParlaMint-UA_2020-02-04-m0.u82.p1.s1.w4	Василь Іванович Німченко	1
ParlaMint-UA_2020-02-04-m0.u86	ВЕНІСЛАВСЬКИЙ Ф.В.	#ФедірВолодимировичВеніславський.1969	ParlaMint-UA_2020-02-04-m0.u85.p2.s1.w14 ParlaMint-UA_2020-02-04-m0.u85.p2.s1.w15 ParlaMint-UA_2020-02-04-m0.u85.p2.s1.w16	Федір Володимирович Веніславський	1
ParlaMint-UA_2020-02-04-m0.u88	БЄЛЬКОВА О.В.	#ОльгаВалентинівнаБєлькова.1975	ParlaMint-UA_2020-02-04-m0.u87.p3.s1.w8 ParlaMint-UA_2020-02-04-m0.u87.p3.s1.w7	Ольга Бєлькова	0
ParlaMint-UA_2020-02-04-m0.u88	БЄЛЬКОВА О.В.	#ОльгаВалентинівнаБєлькова.1975	ParlaMint-UA_2020-02-04-m0.u87.p3.s1.w9 ParlaMint-UA_2020-02-04-m0.u87.p3.s1.w7	Валентинівна Бєлькова	0
ParlaMint-UA_2020-02-04-m0.u90	ВЛАСЕНКО С.В.	#СергійВолодимировичВласенко.1967	ParlaMint-UA_2020-02-04-m0.u89.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u89.p1.s1.w1	Сергій Власенко	0
ParlaMint-UA_2020-02-04-m0.u90	ВЛАСЕНКО С.В.	#СергійВолодимировичВласенко.1967	ParlaMint-UA_2020-02-04-m0.u89.p1.s1.w3 ParlaMint-UA_2020-02-04-m0.u89.p1.s1.w1	Володимирович Власенко	0
ParlaMint-UA_2020-02-04-m0.u93	КНЯЗЕВИЧ Р.П.	#РусланПетровичКнязевич.1974	ParlaMint-UA_2020-02-04-m0.u92.p2.s1.w8 ParlaMint-UA_2020-02-04-m0.u92.p2.s1.w7	Руслан Князевич	0
ParlaMint-UA_2020-02-04-m0.u93	КНЯЗЕВИЧ Р.П.	#РусланПетровичКнязевич.1974	ParlaMint-UA_2020-02-04-m0.u92.p2.s1.w9 ParlaMint-UA_2020-02-04-m0.u92.p2.s1.w7	Петрович Князевич	0
ParlaMint-UA_2020-02-04-m0.u96	ШУФРИЧ Н.І.	#НесторІвановичШуфрич.1966	ParlaMint-UA_2020-02-04-m0.u95.p3.s1.w7 ParlaMint-UA_2020-02-04-m0.u95.p3.s1.w6	Нестор Шуфрич	0
ParlaMint-UA_2020-02-04-m0.u96	ШУФРИЧ Н.І.	#НесторІвановичШуфрич.1966	ParlaMint-UA_2020-02-04-m0.u95.p3.s1.w8 ParlaMint-UA_2020-02-04-m0.u95.p3.s1.w6	Іванович Шуфрич	0
ParlaMint-UA_2020-02-04-m0.u98	НІМЧЕНКО В.І.	#ВасильІвановичНімченко.1950	ParlaMint-UA_2020-02-04-m0.u97.p1.s1.w5 ParlaMint-UA_2020-02-04-m0.u97.p1.s1.w6 ParlaMint-UA_2020-02-04-m0.u97.p1.s1.w4	Василь Іванович Німченко	1
ParlaMint-UA_2020-02-04-m0.u100	ГОНЧАРЕНКО О.О.	#ОлексійОлексійовичГончаренко.1980	ParlaMint-UA_2020-02-04-m0.u99.p3.s2.w1 ParlaMint-UA_2020-02-04-m0.u99.p3.s2.w2	Олексій Гончаренко	0
ParlaMint-UA_2020-02-04-m0.u100	ГОНЧАРЕНКО О.О.	#ОлексійОлексійовичГончаренко.1980	ParlaMint-UA_2020-02-04-m0.u99.p3.s2.w1 ParlaMint-UA_2020-02-04-m0.u99.p3.s2.w2	Олексій Гончаренко	0
ParlaMint-UA_2020-02-04-m0.u104	БАТЕНКО Т.І.	#ТарасІвановичБатенко.1974	ParlaMint-UA_2020-02-04-m0.u103.p2.s2.w1 ParlaMint-UA_2020-02-04-m0.u103.p2.s2.w2 ParlaMint-UA_2020-02-04-m0.u103.p2.s2.w3	Тарас Іванович Батенко	1
ParlaMint-UA_2020-02-04-m0.u107	МАКАРОВ О.А.	#ОлегАнатолійовичМакаров.1965	ParlaMint-UA_2020-02-04-m0.u106.p2.s11.w1	Макаров	0
ParlaMint-UA_2020-02-04-m0.u109	ВЛАСЕНКО С.В.	#СергійВолодимировичВласенко.1967	ParlaMint-UA_2020-02-04-m0.u108.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u108.p1.s1.w1	Сергій Власенко	0
ParlaMint-UA_2020-02-04-m0.u109	ВЛАСЕНКО С.В.	#СергійВолодимировичВласенко.1967	ParlaMint-UA_2020-02-04-m0.u108.p1.s1.w3 ParlaMint-UA_2020-02-04-m0.u108.p1.s1.w1	Володимирович Власенко	0
ParlaMint-UA_2020-02-04-m0.u115	ПІПА Н.Р.	#НаталіяРоманівнаПіпа.1983	ParlaMint-UA_2020-02-04-m0.u114.p2.s1.w11 ParlaMint-UA_2020-02-04-m0.u114.p2.s1.w9	Романівна Піпа	0
ParlaMint-UA_2020-02-04-m0.u117	МАКАРОВ О.А.	#ОлегАнатолійовичМакаров.1965	ParlaMint-UA_2020-02-04-m0.u116.p1.s1.w5 ParlaMint-UA_2020-02-04-m0.u116.p1.s1.w6	Олег Макаров	0
ParlaMint-UA_2020-02-04-m0.u121	БУЖАНСЬКИЙ М.А.	#МаксимАркадійовичБужанський.1974	ParlaMint-UA_2020-02-04-m0.u120.p1.s1.w4 ParlaMint-UA_2020-02-04-m0.u120.p1.s1.w5	Максим Бужанський	0
ParlaMint-UA_2020-02-04-m0.u123	БОНДАР М.Л.	#МихайлоЛеонтійовичБондар.1973	ParlaMint-UA_2020-02-04-m0.u122.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u122.p1.s1.w1	Михайло Бондар	0
ParlaMint-UA_2020-02-04-m0.u123	БОНДАР М.Л.	#МихайлоЛеонтійовичБондар.1973	ParlaMint-UA_2020-02-04-m0.u122.p1.s1.w3 ParlaMint-UA_2020-02-04-m0.u122.p1.s1.w1	Леонтійович Бондар	0
ParlaMint-UA_2020-02-04-m0.u125	КНЯЗЕВИЧ Р.П.	#РусланПетровичКнязевич.1974	ParlaMint-UA_2020-02-04-m0.u124.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u124.p1.s1.w3 ParlaMint-UA_2020-02-04-m0.u124.p1.s1.w1	Руслан Петрович Князевич	1
ParlaMint-UA_2020-02-04-m0.u127	ГОНЧАРЕНКО О.О.	#ОлексійОлексійовичГончаренко.1980	ParlaMint-UA_2020-02-04-m0.u126.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u126.p1.s1.w1	Олексій Гончаренко	0
ParlaMint-UA_2020-02-04-m0.u127	ГОНЧАРЕНКО О.О.	#ОлексійОлексійовичГончаренко.1980	ParlaMint-UA_2020-02-04-m0.u126.p1.s1.w3 ParlaMint-UA_2020-02-04-m0.u126.p1.s1.w1	Олексійович Гончаренко	0
ParlaMint-UA_2020-02-04-m0.u127	ГОНЧАРЕНКО О.О.	#ОлексійОлексійовичГончаренко.1980	ParlaMint-UA_2020-02-04-m0.u126.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u126.p1.s1.w1	Олексій Гончаренко	0
ParlaMint-UA_2020-02-04-m0.u127	ГОНЧАРЕНКО О.О.	#ОлексійОлексійовичГончаренко.1980	ParlaMint-UA_2020-02-04-m0.u126.p1.s1.w3 ParlaMint-UA_2020-02-04-m0.u126.p1.s1.w1	Олексійович Гончаренко	0
ParlaMint-UA_2020-02-04-m0.u129	ШАХОВ С.В.	#СергійВолодимировичШахов.1975	ParlaMint-UA_2020-02-04-m0.u128.p1.s1.w6 ParlaMint-UA_2020-02-04-m0.u128.p1.s1.w5	Сергій Шахов	0
ParlaMint-UA_2020-02-04-m0.u129	ШАХОВ С.В.	#СергійВолодимировичШахов.1975	ParlaMint-UA_2020-02-04-m0.u128.p1.s1.w7 ParlaMint-UA_2020-02-04-m0.u128.p1.s1.w5	Володимирович Шахов	0
ParlaMint-UA_2020-02-04-m0.u131	РУДИК С.Я.	#СергійЯрославовичРудик.1970	ParlaMint-UA_2020-02-04-m0.u130.p1.s1.w1 ParlaMint-UA_2020-02-04-m0.u130.p1.s1.w2	Сергій Рудик	0
ParlaMint-UA_2020-02-04-m0.u133	ШУФРИЧ Н.І.	#НесторІвановичШуфрич.1966	ParlaMint-UA_2020-02-04-m0.u132.p2.s1.w2 ParlaMint-UA_2020-02-04-m0.u132.p2.s1.w3 ParlaMint-UA_2020-02-04-m0.u132.p2.s1.w1	Нестор Іванович Шуфрич	1
ParlaMint-UA_2020-02-04-m0.u135	СОВГИРЯ О.В.	#ОльгаВолодимирівнаСовгиря.1980	ParlaMint-UA_2020-02-04-m0.u134.p2.s1.w7 ParlaMint-UA_2020-02-04-m0.u134.p2.s1.w8 ParlaMint-UA_2020-02-04-m0.u134.p2.s1.w6	Ольга Володимирівна Совгиря	1
ParlaMint-UA_2020-02-04-m0.u139	КОРНІЄНКО О.С.	#ОлександрСергійовичКорнієнко.1984	ParlaMint-UA_2020-02-04-m0.u138.p9.s1.w1	Корнієнко	0
ParlaMint-UA_2020-02-04-m0.u141	КОСТІН А.Є.	#АндрійЄвгеновичКостін.1973	ParlaMint-UA_2020-02-04-m0.u140.p6.s1.w15 ParlaMint-UA_2020-02-04-m0.u140.p6.s1.w14	Андрій Костін	0
ParlaMint-UA_2020-02-04-m0.u141	КОСТІН А.Є.	#АндрійЄвгеновичКостін.1973	ParlaMint-UA_2020-02-04-m0.u140.p6.s1.w16 ParlaMint-UA_2020-02-04-m0.u140.p6.s1.w14	Євгенович Костін	0
ParlaMint-UA_2020-02-04-m0.u143	ВЕНІСЛАВСЬКИЙ Ф.В.	#ФедірВолодимировичВеніславський.1969	ParlaMint-UA_2020-02-04-m0.u142.p2.s1.w13 ParlaMint-UA_2020-02-04-m0.u142.p2.s1.w12	Федор Веніславський	0
ParlaMint-UA_2020-02-04-m0.u143	ВЕНІСЛАВСЬКИЙ Ф.В.	#ФедірВолодимировичВеніславський.1969	ParlaMint-UA_2020-02-04-m0.u142.p2.s1.w14 ParlaMint-UA_2020-02-04-m0.u142.p2.s1.w12	Володимирович Веніславський	0
ParlaMint-UA_2020-02-04-m0.u145	СОБОЛЄВ С.В.	#СергійВладиславовичСоболєв.1961	ParlaMint-UA_2020-02-04-m0.u144.p3.s3.w2 ParlaMint-UA_2020-02-04-m0.u144.p3.s3.w1	Сергій Соболєв	0
ParlaMint-UA_2020-02-04-m0.u145	СОБОЛЄВ С.В.	#СергійВладиславовичСоболєв.1961	ParlaMint-UA_2020-02-04-m0.u144.p3.s3.w3 ParlaMint-UA_2020-02-04-m0.u144.p3.s3.w1	Владиславович Соболєв	0
ParlaMint-UA_2020-02-04-m0.u147	ЦАБАЛЬ В.В.	#ВолодимирВолодимировичЦабаль.1985	ParlaMint-UA_2020-02-04-m0.u146.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u146.p1.s1.w3 ParlaMint-UA_2020-02-04-m0.u146.p1.s1.w1	Володимир Володимирович Цабаль	1
ParlaMint-UA_2020-02-04-m0.u147	ЦАБАЛЬ В.В.	#ВолодимирВолодимировичЦабаль.1985	ParlaMint-UA_2020-02-04-m0.u146.p1.s1.w3 ParlaMint-UA_2020-02-04-m0.u146.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u146.p1.s1.w1	Володимирович Володимир Цабаль	1
ParlaMint-UA_2020-02-04-m0.u148	МАКАРОВ О.А.	#ОлегАнатолійовичМакаров.1965	ParlaMint-UA_2020-02-04-m0.u147.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u147.p1.s1.w1	Олег Макаров	0
ParlaMint-UA_2020-02-04-m0.u152	ПАПІЄВ М.М.	#МихайлоМиколайовичПапієв.1960	ParlaMint-UA_2020-02-04-m0.u151.p3.s2.w2 ParlaMint-UA_2020-02-04-m0.u151.p3.s2.w3 ParlaMint-UA_2020-02-04-m0.u151.p3.s2.w1	Михайло Миколайович Папієв	1
ParlaMint-UA_2020-02-04-m0.u152	ПАПІЄВ М.М.	#МихайлоМиколайовичПапієв.1960	ParlaMint-UA_2020-02-04-m0.u151.p3.s2.w3 ParlaMint-UA_2020-02-04-m0.u151.p3.s2.w2 ParlaMint-UA_2020-02-04-m0.u151.p3.s2.w1	Миколайович Михайло Папієв	1
ParlaMint-UA_2020-02-04-m0.u156	КНЯЗЕВИЧ Р.П.	#РусланПетровичКнязевич.1974	ParlaMint-UA_2020-02-04-m0.u155.p2.s2.w1	Князевич	0
ParlaMint-UA_2020-02-04-m0.u156	КНЯЗЕВИЧ Р.П.	#РусланПетровичКнязевич.1974	ParlaMint-UA_2020-02-04-m0.u155.p4.s1.w1	Князевич	0
ParlaMint-UA_2020-02-04-m0.u158	ПІПА Н.Р.	#НаталіяРоманівнаПіпа.1983	ParlaMint-UA_2020-02-04-m0.u157.p11.s1.w5 ParlaMint-UA_2020-02-04-m0.u157.p11.s1.w6 ParlaMint-UA_2020-02-04-m0.u157.p11.s1.w4	Наталія Романівна Піпа	1
ParlaMint-UA_2020-02-04-m0.u160	КОРНІЄНКО О.С.	#ОлександрСергійовичКорнієнко.1984	ParlaMint-UA_2020-02-04-m0.u159.p1.s1.w1 ParlaMint-UA_2020-02-04-m0.u159.p1.s1.w2 ParlaMint-UA_2020-02-04-m0.u159.p1.s1.w3	Олександр Сергійович Корнієнко	1
ParlaMint-UA_2020-02-04-m1.u6	ВЛАСЕНКО С.В.	#СергійВолодимировичВласенко.1967	ParlaMint-UA_2020-02-04-m1.u5.p2.s1.w1 ParlaMint-UA_2020-02-04-m1.u5.p2.s1.w2 ParlaMint-UA_2020-02-04-m1.u5.p2.s1.w3	Сергій Володимирович Власенко	1
ParlaMint-UA_2020-02-04-m1.u8	ПАПІЄВ М.М.	#МихайлоМиколайовичПапієв.1960	ParlaMint-UA_2020-02-04-m1.u7.p3.s1.w1 ParlaMint-UA_2020-02-04-m1.u7.p3.s1.w2 ParlaMint-UA_2020-02-04-m1.u7.p3.s1.w3	Михайло Миколайович Папієв	1
ParlaMint-UA_2020-02-04-m1.u8	ПАПІЄВ М.М.	#МихайлоМиколайовичПапієв.1960	ParlaMint-UA_2020-02-04-m1.u7.p3.s1.w2 ParlaMint-UA_2020-02-04-m1.u7.p3.s1.w1 ParlaMint-UA_2020-02-04-m1.u7.p3.s1.w3	Миколайович Михайло Папієв	1
ParlaMint-UA_2020-02-04-m1.u10	МОНАСТИРСЬКИЙ Д.А.	#ДенисАнатолійовичМонастирський.1980	ParlaMint-UA_2020-02-04-m1.u9.p11.s3.w4 ParlaMint-UA_2020-02-04-m1.u9.p11.s3.w5 ParlaMint-UA_2020-02-04-m1.u9.p11.s3.w6	Денис Анатолійович Монастирський	1
ParlaMint-UA_2020-02-04-m1.u12	КОВАЛЬЧУК О.В.	#ОлександрВолодимировичКовальчук.1974	ParlaMint-UA_2020-02-04-m1.u11.p8.s1.w17 ParlaMint-UA_2020-02-04-m1.u11.p8.s1.w16	Олександр Ковальчук	0
ParlaMint-UA_2020-02-04-m1.u12	КОВАЛЬЧУК О.В.	#ОлександрВолодимировичКовальчук.1974	ParlaMint-UA_2020-02-04-m1.u11.p8.s1.w18 ParlaMint-UA_2020-02-04-m1.u11.p8.s1.w16	Володимирович Ковальчук	0
ParlaMint-UA_2020-02-04-m1.u14	БАТЕНКО Т.І.	#ТарасІвановичБатенко.1974	ParlaMint-UA_2020-02-04-m1.u13.p4.s1.w5	Батенко	0
ParlaMint-UA_2020-02-04-m1.u18	ГЕТМАНЦЕВ Д.О.	#ДанилоОлександровичГетманцев.1978	ParlaMint-UA_2020-02-04-m1.u17.p16.s1.w19 ParlaMint-UA_2020-02-04-m1.u17.p16.s1.w18	Данил Гетманцев	0
ParlaMint-UA_2020-02-04-m1.u18	ГЕТМАНЦЕВ Д.О.	#ДанилоОлександровичГетманцев.1978	ParlaMint-UA_2020-02-04-m1.u17.p16.s1.w20 ParlaMint-UA_2020-02-04-m1.u17.p16.s1.w18	Олександрович Гетманцев	0
ParlaMint-UA_2020-02-04-m1.u20	ЖЕЛЕЗНЯК Я.І.	#ЯрославІвановичЖелезняк.1989	ParlaMint-UA_2020-02-04-m1.u19.p3.s1.w2 ParlaMint-UA_2020-02-04-m1.u19.p3.s1.w3 ParlaMint-UA_2020-02-04-m1.u19.p3.s1.w1	Ярослав Іванович Железняк	1
ParlaMint-UA_2020-02-04-m1.u22	ГЕТМАНЦЕВ Д.О.	#ДанилоОлександровичГетманцев.1978	ParlaMint-UA_2020-02-04-m1.u21.p2.s1.w1 ParlaMint-UA_2020-02-04-m1.u21.p2.s1.w2 ParlaMint-UA_2020-02-04-m1.u21.p2.s1.w3	Данило Олександрович Гетманцев	1
ParlaMint-UA_2020-02-04-m1.u26	ТАРУТА С.О.	#СергійОлексійовичТарута.1955	ParlaMint-UA_2020-02-04-m1.u25.p1.s1.w5 ParlaMint-UA_2020-02-04-m1.u25.p1.s1.w6 ParlaMint-UA_2020-02-04-m1.u25.p1.s1.w4	Сергій Олексійович Тарута	1
ParlaMint-UA_2020-02-04-m1.u30	ЮЖАНІНА Н.П.	#НінаПетрівнаЮжаніна.1965	ParlaMint-UA_2020-02-04-m1.u29.p1.s1.w1 ParlaMint-UA_2020-02-04-m1.u29.p1.s1.w2 ParlaMint-UA_2020-02-04-m1.u29.p1.s1.w3	Ніна Петрівна Южаніна	1
